name_norm,trailer_link,video_id,sentiment_scores,favorability,rating,genre,year,votes
brian banks,https://www.youtube.com/watch?v=k9-PqY5pEeo,k9-PqY5pEeo,"{'positive': 86, 'neutral': 60, 'negative': 104}",0.4526315789473684,PG-13,Biography,2018,5400.0
gotti,https://www.youtube.com/watch?v=D_nv-5xCp50,D_nv-5xCp50,"{'positive': 98, 'neutral': 98, 'negative': 54}",0.6447368421052632,R,Biography,2018,14000.0
destroyer,https://www.youtube.com/watch?v=bqHaLUoiWZU,bqHaLUoiWZU,"{'positive': 111, 'neutral': 90, 'negative': 49}",0.69375,R,Action,2018,27000.0
we have always lived in the castle,https://www.youtube.com/watch?v=NQg-nUoMCBo,NQg-nUoMCBo,"{'positive': 55, 'neutral': 44, 'negative': 25}",0.6875,Not Rated,Drama,2018,6100.0
the miseducation of cameron post,https://www.youtube.com/watch?v=toXBb638n2Y,toXBb638n2Y,"{'positive': 111, 'neutral': 89, 'negative': 50}",0.6894409937888198,Not Rated,Drama,2018,20000.0
insidious the last key,https://www.youtube.com/watch?v=acQyrwQyCOk,acQyrwQyCOk,"{'positive': 82, 'neutral': 103, 'negative': 65}",0.5578231292517006,PG-13,Horror,2018,55000.0
mary magdalene,https://www.youtube.com/watch?v=d385fB-94aU,d385fB-94aU,"{'positive': 110, 'neutral': 93, 'negative': 47}",0.7006369426751592,R,Biography,2018,9300.0
dont worry he wont get far on foot,https://www.youtube.com/watch?v=2BwxeOzSx8A,2BwxeOzSx8A,"{'positive': 93, 'neutral': 79, 'negative': 34}",0.7322834645669292,R,Biography,2018,24000.0
can you ever forgive me,https://www.youtube.com/watch?v=UvJIaNsf_bY,UvJIaNsf_bY,"{'positive': 159, 'neutral': 61, 'negative': 30}",0.8412698412698413,R,Biography,2018,49000.0
unsane,https://www.youtube.com/watch?v=u7KZrt_cHH0,u7KZrt_cHH0,"{'positive': 88, 'neutral': 95, 'negative': 67}",0.567741935483871,R,Drama,2018,42000.0
boy erased,https://www.youtube.com/watch?v=-B71eyB_Onw,-B71eyB_Onw,"{'positive': 123, 'neutral': 48, 'negative': 80}",0.6059113300492611,R,Biography,2018,35000.0
johnny english strikes again,https://www.youtube.com/watch?v=-Qv6p6pTz5I,-Qv6p6pTz5I,"{'positive': 113, 'neutral': 92, 'negative': 45}",0.7151898734177216,PG,Action,2018,67000.0
skyscraper,https://www.youtube.com/watch?v=t9QePUT-Yt8,t9QePUT-Yt8,"{'positive': 107, 'neutral': 92, 'negative': 51}",0.6772151898734177,PG-13,Action,2018,111000.0
wildlife,https://www.youtube.com/watch?v=OoJpVQTY_t4,OoJpVQTY_t4,"{'positive': 115, 'neutral': 82, 'negative': 53}",0.6845238095238095,PG-13,Drama,2018,26000.0
the old man the gun,https://www.youtube.com/watch?v=d7rlUe-Thvk,d7rlUe-Thvk,"{'positive': 135, 'neutral': 76, 'negative': 39}",0.7758620689655172,PG-13,Biography,2018,42000.0
forever my girl,https://www.youtube.com/watch?v=5iEOQn8UUHI,5iEOQn8UUHI,"{'positive': 141, 'neutral': 92, 'negative': 18}",0.8867924528301887,PG,Comedy,2018,16000.0
on the basis of sex,https://www.youtube.com/watch?v=28dHbIR_NB4,28dHbIR_NB4,"{'positive': 113, 'neutral': 80, 'negative': 58}",0.6608187134502924,PG-13,Biography,2018,31000.0
i want to eat your pancreas,https://www.youtube.com/watch?v=MmoBvmJA9XI,MmoBvmJA9XI,"{'positive': 98, 'neutral': 73, 'negative': 79}",0.5536723163841808,Not Rated,Animation,2018,11000.0
the man who killed don quixote,https://www.youtube.com/watch?v=yiiRZJUTT2k,yiiRZJUTT2k,"{'positive': 98, 'neutral': 101, 'negative': 51}",0.6577181208053692,Not Rated,Adventure,2018,17000.0
the catcher was a spy,https://www.youtube.com/watch?v=W0XTxOs-_Os,W0XTxOs-_Os,"{'positive': 40, 'neutral': 30, 'negative': 15}",0.7272727272727273,R,Biography,2018,8500.0
welcome to marwen,https://www.youtube.com/watch?v=W6dy7xQ8NeE,W6dy7xQ8NeE,"{'positive': 112, 'neutral': 71, 'negative': 67}",0.6256983240223464,PG-13,Biography,2018,21000.0
bad samaritan,https://www.youtube.com/watch?v=2ZiNWzqll04,2ZiNWzqll04,"{'positive': 74, 'neutral': 33, 'negative': 31}",0.7047619047619048,R,Crime,2018,21000.0
border,https://www.youtube.com/watch?v=QMs28A1s1OA,QMs28A1s1OA,"{'positive': 101, 'neutral': 113, 'negative': 36}",0.7372262773722628,R,Crime,2018,26000.0
gringo,https://www.youtube.com/watch?v=MnKbM9Zxtn8,MnKbM9Zxtn8,"{'positive': 65, 'neutral': 65, 'negative': 38}",0.6310679611650486,R,Action,2018,28000.0
assassination nation,https://www.youtube.com/watch?v=d9qyOGEuLY4,d9qyOGEuLY4,"{'positive': 125, 'neutral': 71, 'negative': 54}",0.6983240223463687,R,Action,2018,17000.0
unfriended dark web,https://www.youtube.com/watch?v=XenTM_C9fxM,XenTM_C9fxM,"{'positive': 66, 'neutral': 114, 'negative': 70}",0.4852941176470588,R,Horror,2018,29000.0
the nutcracker and the four realms,https://www.youtube.com/watch?v=BXfxLIuNJvw,BXfxLIuNJvw,"{'positive': 118, 'neutral': 87, 'negative': 45}",0.7239263803680982,PG,Adventure,2018,30000.0
little italy,https://www.youtube.com/watch?v=I-DMrk3hqEE,I-DMrk3hqEE,"{'positive': 62, 'neutral': 85, 'negative': 41}",0.6019417475728155,R,Comedy,2018,13000.0
the happytime murders,https://www.youtube.com/watch?v=-eks8LG72uo,-eks8LG72uo,"{'positive': 98, 'neutral': 98, 'negative': 54}",0.6447368421052632,R,Action,2018,26000.0
